"tweet_type","id","created_at","username","user_display_name","text","lang","source","retweet_count","favorite_count","reply_count","quote_count","bookmark_count","view_count","has_media","media_type","media_urls","video_url","video_duration","thumbnail_url","conversation_id_str","in_reply_to_status_id_str","in_reply_to_user_id_str","in_reply_to_screen_name","quoted_status_id_str","quoted_user_id_str","retweeted_status_id_str"
"original","9025677860","2010-02-12T21:05:23.000Z","LuisMarques","Luis Marques","It hurts less to go forward and be taken down, than to live knowing you did not walk. ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","0","7","0","0","2",,"false","none",,,,,"9025677860",,,,,,
"original","8946705120","2010-02-11T04:33:03.000Z","LuisMarques","Luis Marques","There is no real Master without the experience of dying, to be reborn... ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","0","8","0","0","0",,"false","none",,,,,"8946705120",,,,,,
"original","8942814282","2010-02-11T02:53:52.000Z","LuisMarques","Luis Marques","There is no real Master without the ability to learn from the ones he teaches. ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","0","9","0","0","0",,"false","none",,,,,"8942814282",,,,,,
"original","8929065371","2010-02-11T01:22:35.000Z","LuisMarques","Luis Marques","There is no real Master without being an eternal student. ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1","8","0","0","1",,"false","none",,,,,"8929065371",,,,,,
"original","8773109647","2010-02-07T18:15:11.000Z","LuisMarques","Luis Marques","The silent you become, the stronger you can hear. The better you stay still, the greater you can see. ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","3","13","1","0","1",,"false","none",,,,,"8773109647",,,,,,
"original","8636404289","2010-02-04T15:36:30.000Z","LuisMarques","Luis Marques","There is no point in walking if you don't know where you are going. ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1","9","0","0","0",,"false","none",,,,,"8636404289",,,,,,
"original","8512579013","2010-02-01T20:31:23.000Z","LuisMarques","Luis Marques","""Haters are confused admirers who can’t understand why everybody else likes you."" -Paulo Coelho","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","2","9","0","0","0",,"false","none",,,,,"8512579013",,,,,,
"original","8466880332","2010-01-31T21:35:12.000Z","LuisMarques","Luis Marques","Life isn't about fame and recognition, but a school of honor and enlightenment... ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","0","10","0","0","0",,"false","none",,,,,"8466880332",,,,,,
"original","8466728900","2010-01-31T21:30:36.000Z","LuisMarques","Luis Marques","Some try so hard to be known and remembered, that they fail to realize how insignificant they actually are. ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1","10","0","0","0",,"false","none",,,,,"8466728900",,,,,,
"original","8422155522","2010-01-30T19:27:53.000Z","LuisMarques","Luis Marques","Another Full Moon. Bask in its pale light and ask for the answers that your soul seeks. Inside you lies a puzzle to many mysteries... ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1","8","0","0","0",,"false","none",,,,,"8422155522",,,,,,
"original","8387020509","2010-01-29T22:36:18.000Z","LuisMarques","Luis Marques","""To give pleasure to a single heart by a single act is better than a thousand heads bowing in prayer."" -Mahatma Gandhi","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1","4","0","0","1",,"false","none",,,,,"8387020509",,,,,,
"original","8376916454","2010-01-29T17:44:58.000Z","LuisMarques","Luis Marques","RT @ArienNefer Because when We fight, We fight as One.","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1","6","0","0","0",,"false","none",,,,,"8376916454",,,,,,
"original","8376891045","2010-01-29T17:44:18.000Z","LuisMarques","Luis Marques","RT @ArienNefer Never to surrender. Union above any obstacle. That is the Asetian Law.","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","2","7","0","1","1",,"false","none",,,,,"8376891045",,,,,,
"original","8282048518","2010-01-27T15:04:20.000Z","LuisMarques","Luis Marques","slɐʇɹoɯ ɟo ƃuıpuɐʇsɹǝpun pǝʇɹǝʌuı ǝɥʇ uo ʎʇıɹnd sʇı sǝɔɐɹqɯǝ puɐ uoıʇdǝɔɹǝd sǝʌıǝɔǝp ʎʇılɐǝɹ ǝɹǝɥʍ ɯlɐǝɹ pǝʇsıʍʇ ɐ sı ɥʇnɹʇ ɟo ɯopƃuıʞ ǝɥʇ","und","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4","17","0","0","2",,"false","none",,,,,"8282048518",,,,,,
"original","8118162729","2010-01-23T17:52:40.000Z","LuisMarques","Luis Marques","Truth is an ethereal pond hidden among the stars. ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","2","8","0","0","1",,"false","none",,,,,"8118162729",,,,,,
"original","7961696241","2010-01-19T22:12:52.000Z","LuisMarques","Luis Marques","The strength of the vampire lies in his soul, as an immortal flame that burns furiously, like the devastating forces of nature. ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1","12","0","0","0",,"false","none",,,,,"7961696241",,,,,,
"original","7846713321","2010-01-17T01:26:49.000Z","LuisMarques","Luis Marques","There is only one thing worse than a coward, and that is a deceptive coward. ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","0","7","0","0","1",,"false","none",,,,,"7846713321",,,,,,
"original","7796727872","2010-01-15T18:21:19.000Z","LuisMarques","Luis Marques","New Moon - A night of no distractions. The darker it gets, the easier it is for the subtle lights to be revealed. ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1","9","0","0","0",,"false","none",,,,,"7796727872",,,,,,
"original","7730043568","2010-01-14T01:23:10.000Z","LuisMarques","Luis Marques","How can you understand Death, if you don't even comprehend Life? ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","0","10","0","0","0",,"false","none",,,,,"7730043568",,,,,,
"original","7642674987","2010-01-11T20:58:40.000Z","LuisMarques","Luis Marques","The Flame has a fire that not even death can extinguish. That is the eternal nature of the Asetian Family, a bond no human can comprehend. ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","0","10","0","0","0",,"false","none",,,,,"7642674987",,,,,,
"original","7604061466","2010-01-10T20:46:31.000Z","LuisMarques","Luis Marques","Do not fully believe in what you see, for sometimes only what is not able to be seen can be trusted. ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1","9","0","0","0",,"false","none",,,,,"7604061466",,,,,,
"original","7569485811","2010-01-09T21:21:55.000Z","LuisMarques","Luis Marques","When you feel lost and hopeless, just close your eyes and look deep within. You will find your compass. ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1","15","0","0","0",,"false","none",,,,,"7569485811",,,,,,
"original","7273465505","2010-01-01T17:09:52.000Z","LuisMarques","Luis Marques","First Day of 2010, Djehuty of the Serpent - May the Ka be with your Ba, as our Eyes pierce the Flame in the eternal gaze of our kin. ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1","9","0","0","0",,"false","none",,,,,"7273465505",,,,,,
"original","7242773393","2009-12-31T18:21:31.000Z","LuisMarques","Luis Marques","Another year ends in the slow decay of time. May 2010 bring renewed strength, dedication and commitment. Thoth joins us in his full light. ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","0","6","0","0","0",,"false","none",,,,,"7242773393",,,,,,
"original","7125595435","2009-12-28T15:36:56.000Z","LuisMarques","Luis Marques","The year impetuously approaches its end, in the closing of another cycle that will continue to echo throughout eternity. ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","0","5","0","0","0",,"false","none",,,,,"7125595435",,,,,,
"original","6900066451","2009-12-21T17:45:50.000Z","LuisMarques","Luis Marques","Winter Solstice 2009 - May you find your own answers to the mysteries of your inner realities, as the cycle shifts and Ra returns. ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","0","8","0","0","0",,"false","none",,,,,"6900066451",,,,,,
"original","6841570056","2009-12-19T22:31:46.000Z","LuisMarques","Luis Marques","The evolved predator can get his prey to willingly enter the forbidden lair, unaware of the despair that lies within it. ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1","11","0","0","0",,"false","none",,,,,"6841570056",,,,,,
"original","6739054158","2009-12-16T19:11:48.000Z","LuisMarques","Luis Marques","New Moon Night - Blend with the darkness in the last night of the year without the blessing of the light. ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1","7","0","0","0",,"false","none",,,,,"6739054158",,,,,,
"original","6655908274","2009-12-14T07:57:59.000Z","LuisMarques","Luis Marques","My current image, from the Asetian Temple in the city of Porto, that gives a panoramic view over the old city and the surrounding nature. ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","0","8","0","0","2",,"false","none",,,,,"6655908274",,,,,,
"original","6655836520","2009-12-14T07:53:11.000Z","LuisMarques","Luis Marques","Beautiful sunrise in the far away mountains, painting the wide horizon with vibrant warm colors, among the chill from the morning breeze. ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","0","5","0","0","0",,"false","none",,,,,"6655836520",,,,,,
"original","6640579758","2009-12-13T21:39:16.000Z","LuisMarques","Luis Marques","To face a real daemon, you must first look inwards and conquer your own darkness. ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","0","10","0","0","0",,"false","none",,,,,"6640579758",,,,,,
"original","6443487882","2009-12-07T22:10:34.000Z","LuisMarques","Luis Marques","Last 7th in 2009 ☥ Time for departures and new beginnings. Rebirth and Immortality.","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1","7","0","0","0",,"false","none",,,,,"6443487882",,,,,,
"original","6412946648","2009-12-06T22:38:42.000Z","LuisMarques","Luis Marques","Predator and prey move in silent gestures, on the seductive dance of death, in the shadows cast by the vultures of the night. ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","0","9","0","0","0",,"false","none",,,,,"6412946648",,,,,,
"original","6278696680","2009-12-02T19:37:52.000Z","LuisMarques","Luis Marques","Did you ever face Death and let it stare back at you right in the Eyes? ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","0","9","0","0","0",,"false","none",,,,,"6278696680",,,,,,
"original","6261280769","2009-12-02T05:42:18.000Z","LuisMarques","Luis Marques","Full Moon night. Embrace the Darkness within and face the Abyss without fear. ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","2","9","0","0","1",,"false","none",,,,,"6261280769",,,,,,
"original","6155178490","2009-11-29T00:15:50.000Z","LuisMarques","Luis Marques","The hidden mist of forgotten truth is not for the mundane eye to see... ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1","6","0","0","0",,"false","none",,,,,"6155178490",,,,,,
"original","6149564115","2009-11-28T20:10:00.000Z","LuisMarques","Luis Marques","Do not judge others, without first judging yourself. There is no strength without knowing thyself. ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","0","9","0","0","0",,"false","none",,,,,"6149564115",,,,,,
"original","6100932141","2009-11-27T03:02:18.000Z","LuisMarques","Luis Marques","You may think you're not blind, but can you see in the dark? ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1","8","0","0","0",,"false","none",,,,,"6100932141",,,,,,
"original","6036263125","2009-11-25T01:31:50.000Z","LuisMarques","Luis Marques","Light and Darkness. One cannot exist without the other. There is no true Master, without the power of balance. ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1","9","0","0","0",,"false","none",,,,,"6036263125",,,,,,
"original","5901189095","2009-11-20T21:39:14.000Z","LuisMarques","Luis Marques","Poor are those who have eyes but cannot see... ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1","10","0","0","0",,"false","none",,,,,"5901189095",,,,,,
"original","5831695899","2009-11-18T17:23:30.000Z","LuisMarques","Luis Marques","Truth is not a right to be claimed, but a gift for those who are able to conquer it. ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","0","10","0","0","0",,"false","none",,,,,"5831695899",,,,,,
"original","5748262376","2009-11-15T22:48:53.000Z","LuisMarques","Luis Marques","Blind is he who innocently strikes the weak Apprentice, for he is only lowering his guard to the final strike of the Master. ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","0","11","0","0","0",,"false","none",,,,,"5748262376",,,,,,
"original","2035021817719435343","2026-03-20T15:53:04.000Z","LuisMarques","Luis Marques","The storm is sweet embrace to those who dance in the rain, a sacrament of wilderness and liberation for those born to our sacred ancestral path. In fearless surrender, they are unmade and reborn, becoming kin to its tempest, lovers to its fury, and heirs to its grace. ☥","en","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","11","21","5","0","1","1021","false","none",,,,,"2035021817719435343",,,,,,
"original","2031044401074409932","2026-03-09T16:28:14.000Z","LuisMarques","Luis Marques","Let not the faltering of the lost veil your vision or hinder your resolve as torchbearers of the Ancients. Walk the path lit in shadows, your footsteps a song to the Nameless Ones, giants beyond culture, epoch and land. They remain your compass before the clamor of the world. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","12","20","0","0","3","1251","false","none",,,,,"2031044401074409932",,,,,,
